,EulerId,AttributeName,AttributeValue
5916,385,Security Name,"Krispy Kreme Doughnuts, Inc. Common Stock"
5917,386,Security Name,KKR & Co. L.P. Common Units Representing Limited Partnership Interest
5918,387,Security Name,IQ Australia Small Cap ETF
5919,388,Security Name,KapStone Paper and Packaging Corporation Common Stock
5920,389,Security Name,Kansas City Southern Preferred Stock
5921,390,Security Name,Corts 7.625 Pfd Common Stock
5922,391,Security Name,Market Vectors Solar Energy ETF
5923,392,Security Name,Kayne Anderson MLP Investment Company Common Stock
5924,393,Security Name,SPDR Barclays Aggregate Bond ETF
5925,394,Security Name,"Lydall, Inc. Common Stock"
5926,395,Security Name,"Springleaf Holdings, Inc. Common Stock"
5927,396,Security Name,"Dreyfus Strategic Municipals, Inc. Common Stock"
5928,397,Security Name,Direxion Daily Small Cap 1.25X Shares
5929,398,Security Name,Alliant Energy Corporation Common Stock
5930,399,Security Name,K12 Inc Common Stock
5931,400,Security Name,Pimco 15  Year U.S. TIPS Index Exchange-Traded Fund
5932,401,Security Name,Guggenheim Global Dividend Opportunities Index ETF
5933,402,Security Name,"Mid-America Apartment Communities, Inc. Common Stock"
5934,403,Security Name,Pioneer Municipal High Income Advantage Trust Common Shares of Beneficial Interest
5935,404,Security Name,Medley Capital Corporation 7.125% Senior Notes due 2019
5936,405,Security Name,Marcus Corporation (The) Common Stock
5937,406,Security Name,Mad Catz Interactive Inc Common Stock
5938,407,Security Name,"McDermott International, Inc. Common Stock"
5939,408,Security Name,SPDR MidCap Trust Series I
5940,409,Security Name,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growth Index--symbol: MUV)
5941,410,Security Name,"MetLife, Inc. Preferred Series A Floating Rate"
5942,411,Security Name,"Magna International, Inc. Common Stock"
5943,412,Security Name,Vanguard Mega Cap Growth ETF
5944,413,Security Name,Vanguard Mega Cap Value ETF
5945,414,Security Name,"Mastech Holdings, Inc Common Stock"
5946,415,Security Name,"AG Mortgage Investment Trust, Inc. 8.25% Preferred Series A"
5947,416,Security Name,"MiX Telematics Limited American Depositary Shares, each representing 25 Ordinary Shares"
5948,417,Security Name,"Blackrock MuniYield New Jersey Quality Fund, Inc. Common Stock"
5949,418,Security Name,Global X Junior MLP ETF
5950,419,Security Name,"Millennial Media, Inc. Common Stock"
5951,420,Security Name,3M Company Common Stock
5952,421,Security Name,"Maximus, Inc. Common Stock"
5953,422,Security Name,Blackrock Muni New York Intermediate Duration Fund Inc Common Stock
5954,423,Security Name,Mallinckrodt plc Ordinary Shares
5955,424,Security Name,iShares Financial Bond ETF
5956,425,Security Name,Mosaic Company (The) Common Stock
5957,426,Security Name,Morgan Stanley Cap Trust VI Cap Securities
5958,427,Security Name,"M&T Bank Corporation Warrant (Expiring December 23, 2018)"
5959,428,Security Name,SPDR MS Technology
5960,429,Security Name,Mechel Steel Group OAO American Depositary Shares (each representing one-half of a Preferred Share)
5961,430,Security Name,Mesa Royalty Trust Common Stock
5962,431,Security Name,"Manitowoc Company, Inc. (The) Common Stock"
5963,432,Security Name,PIMCO Intermediate Municipal Bond Active Exchange-Traded Fund
5964,433,Security Name,Morgan Stanley Cap Tr V Gtd Cap Secs
5965,434,Security Name,iShares Global Materials ETF
5966,435,Security Name,"Blackrock MuniYield Fund, Inc.  Common Stock"
5967,436,Security Name,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock"
5968,437,Security Name,"Blackrock MuniYield Arizona Fund, Inc. Common Stock"
5969,438,Security Name,Netsuite Inc Common Stock
5970,439,Security Name,Nashville Area ETF
5971,440,Security Name,"Navidea Biopharmaceuticals, Inc. Common Stock"
5972,441,Security Name,Nuveen California Municipal Value Fund 2 Common Shares of Beneficial Interest
5973,442,Security Name,iShares Short Maturity Bond ETF
5974,443,Security Name,Newfield Exploration Company Common Stock
5975,444,Security Name,Targa Resources Partners LP Common Units Representing Limited Partnership Interests
5976,445,Security Name,National HealthCare Corporation Series A Convertible Pfd Stk
5977,446,Security Name,AllianzGI Equity & Convertible Income Fund
5978,447,Security Name,Nielsen N.V. Common Stock
5979,448,Security Name,Navios Maritime Holdings Inc. Common Stock
5980,449,Security Name,New Mountain Finance Corporation Common Stock
5981,450,Security Name,"Niagara Mohawk Holdings, Inc. Preferred Stock"
5982,451,Security Name,Neuberger Berman MLP Income Fund Inc. Common Stock
5983,452,Security Name,Nuveen North Carolina Premium Income Municipal Fund Common Stock
5984,453,Security Name,"Nuveen New York Performance Plus Municipal Fund, Inc. Common Stock"
5985,454,Security Name,"North American Energy Partners, Inc. Common Shares (no par)"
5986,455,Security Name,Northrop Grumman Corporation Common Stock
5987,456,Security Name,"Nord Anglia Education, Inc. Ordinary Shares"
5988,457,Security Name,China Nepstar Chain Drugstore Ltd American Depositary Shares
5989,458,Security Name,"NuStar Logistics, L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043"
5990,459,Security Name,"Tortoise MLP Fund, Inc. Common Stock"
5991,460,Security Name,"Natuzzi, S.p.A."
5992,461,Security Name,Nucor Corporation Common Stock
5993,462,Security Name,Nuveen Dividend Advantage Municipal Income Fund Common Shares of Beneficial Interest
5994,463,Security Name,"New York Community Bancorp, Inc. New York Community Capital Tr V (BONUSES)"
5995,464,Security Name,Owens Corning Inc Common Stock New
5996,465,Security Name,Ocwen Financial Corporation NEW Common Stock
5997,466,Security Name,"Omnicare, Inc. Trust Preferred Income Equity Redeemable Securities (PIERS)"
5998,467,Security Name,"Omega Healthcare Investors, Inc. Common Stock"
5999,468,Security Name,Russell Exchange Traded Funds Trust
6000,469,Security Name,Orange
6001,470,Security Name,UBS AG Common Stock
6002,471,Security Name,"Oxford Industries, Inc. Common Stock"
6003,472,Security Name,Western Asset Income Fund Common Stock
6004,473,Security Name,Pembina Pipeline Corp. Ordinary Shares (Canada)
6005,474,Security Name,Pitney Bowes Inc. Common Stock
6006,475,Security Name,Petroleo Brasileiro S.A.- Petrobras American Depositary Shares
6007,476,Security Name,Pacific Gas & Electric Co. 6% Preferred Stock
6008,477,Security Name,Pimco Corporate & Income Strategy Fund Common Stock
6009,478,Security Name,iShares US Preferred Stock ETF
6010,479,Security Name,"Paramount Group, Inc. Common Stock"
6011,480,Security Name,"Pacholder High Yield Fund, Inc. Common Stock"
6012,481,Security Name,Parker Drilling Company Common Stock
6013,482,Security Name,PowerShares Buyback Achievers
6014,483,Security Name,Polymet Mining Corporation Ordinary Shares (Canada)
6015,484,Security Name,Pharmerica Corporation Common Stock
6016,485,Security Name,PIMCO Municipal Income Fund Common Stock
6017,486,Security Name,PowerShares Dynamic Retail
6018,487,Security Name,Market Vectors Pharmaceutical ETF
6019,488,Security Name,"Post Properties, Inc. Preferred Stock"
6020,489,Security Name,"Prudential Financial, Inc. Common Stock"
6021,490,Security Name,Public Storage DEP SH REPSTG PFD SH BEN INT SER S
6022,491,Security Name,Public Storage Dep Shs Repstg 1/1000th Pfd Sh Ben Int Ser V
6023,492,Security Name,PowerShares DWA Healthcare Momentum Portfolio
6024,493,Security Name,Prudential Public Limited Company 6.75% Perpetual Subordinated Captial Security
6025,494,Security Name,Prudential Public Limited Company 6.50% Perpetual Subordinated Capital Securities Exchangeable at the Issuer's Option Into Non-Cumulative Dollar Denominated Preference Shares
6026,495,Security Name,Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock
6027,496,Security Name,PowerShares Global Emerging Markets Infrastructure
6028,497,Security Name,PowerShares Fundamental Pure Small Growth Portfolio
6029,498,Security Name,Petrobras Argentina S.A. ADS
6030,499,Security Name,"Bankrate, Inc. Common Stock"
6031,500,Security Name,Royal Dutch Shell PLC Royal Dutch Shell American Depositary Shares (Each representing two Class A Ordinary Shares)
6032,501,Security Name,"Reeds, Inc. Common Stock"
6033,502,Security Name,RAIT Financial Trust 7.125% Senior Notes due 2019
6034,503,Security Name,RBS Rogers Enhanced Energy ETN
6035,504,Security Name,"Royce Global Value Trust, Inc. Common Stock"
6036,505,Security Name,Guggenheim S&P 500 Equal Weight Consumer Staples ETF
6037,506,Security Name,"Richmont Mines, Inc. Common Stock"
6038,507,Security Name,AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product
6039,508,Security Name,RealD Inc Common Stock
6040,509,Security Name,Red Lions Hotels Corporation Common Stock
6041,510,Security Name,"RE/MAX Holdings, Inc. Class A Common Stock"
6042,511,Security Name,Pacific Coast Oil Trust Units of Beneficial Interest
6043,512,Security Name,"Retail Properties of America, Inc. Pfd Ser A %"
6044,513,Security Name,Cohen & Steers Quality Income Realty Fund Inc Common Shares
6045,514,Security Name,"Rosetta Stone Rosetta Stone, Inc."
6046,515,Security Name,SPDR DJ Wilshire Global Real Estate ETF
6047,516,Security Name,"Ryland Group, Inc. (The) Common Stock"
6048,517,Security Name,Sprint Corporation Common Stock
6049,518,Security Name,PowerShares DB 3X Short 25 Year Treasury Bond ETN
6050,519,Security Name,Schwab US Dividend Equity ETF
6051,520,Security Name,Schwab Intermediate-Term U.S. Treasury ETF
6052,521,Security Name,Stellus Capital Investment Corporation 6.50% Notes due 2019
6053,522,Security Name,ALPS Sector Dividend Dogs ETF
6054,523,Security Name,Stifel Financial Corporation Common Stock
6055,524,Security Name,"StanCorp Financial Group, Inc. Common Stock"
6056,525,Security Name,"SouFun Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares, HK$1.00 par value)"
6057,526,Security Name,"Aberdeen Singapore Fund, Inc. Common Stock"
6058,527,Security Name,Bank of America Corporation Market Index Target Term Securities (MITTS) Linked to the Dow Jones Industrial Average
6059,528,Security Name,QuantShares U.S. Market Neutral Size Fund ETF
6060,529,Security Name,SPDR Barclays Short Term High Yield Bond ETF
6061,530,Security Name,"Tanger Factory Outlet Centers, Inc. Common Stock"
6062,531,Security Name,"Skechers U.S.A., Inc. Common Stock"
6063,532,Security Name,SL Green Realty Corporation Preferred Series I
6064,533,Security Name,iShares 0-5 Year Investment Grade Corporate Bond ETF
6065,534,Security Name,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK)
6066,535,Security Name,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index--symbol--CVK
6067,536,Security Name,Short Term Municipal Bond Active Exchange-Traded Fund
6068,537,Security Name,Sprott Physical Platinum and Palladium Trust
6069,538,Security Name,"Spirit Aerosystems Holdings, Inc. Common Stock"
6070,539,Security Name,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands)
6071,540,Security Name,Stewart Information Services Corporation Common Stock
6072,541,Security Name,STMicroelectronics N.V. Common Stock
6073,542,Security Name,Questar Corporation Common Stock
6074,543,Security Name,"Superior Industries International, Inc. Common Stock"
6075,544,Security Name,Stillwater Mining Company Common Stock ($0.01 Par Value)
6076,545,Security Name,"Solarwinds, Inc. Common Stock"
6077,546,Security Name,PowerShares DB Crude Oil Short ETN
6078,547,Security Name,ProShares UltraShort 3 7 Year Treasury
6079,548,Security Name,Deutsche X-trackers 2030 Target Date ETF
6080,549,Security Name,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund
6081,550,Security Name,Box Ships Inc. 9.00% Series C Cumulative Perpetual Preferred Stock
6082,551,Security Name,Tredegar Corporation Common Stock
6083,552,Security Name,Tesoro Logistics LP Common Units representing Limited Partner Interests
6084,553,Security Name,Torchmark Corporation Common Stock
6085,554,Security Name,Thermo Fisher Scientific Inc Common Stock
6086,555,Security Name,Tennant Company Common Stock
6087,556,Security Name,Tsakos Energy Navigation Ltd Red Perp Pfd Ser B% (Bermuda)
6088,557,Security Name,Toll Brothers Inc. Common Stock
6089,558,Security Name,Teekay Offshore Partners L.P. 7.25% Series A Redeemable Preferred Units
6090,559,Security Name,TRW Automotive Holdings Corporation Common Stock
6091,560,Security Name,Tenaris S.A. American Depositary Shares
6092,561,Security Name,"Tyson Foods, Inc. Common Stock"
6093,562,Security Name,"Tortoise Pipeline & Energy Fund, Inc. Common Stock"
6094,563,Security Name,Grupo Televisa S.A. Common Stock
6095,564,Security Name,Travelport Worldwide Limited Common Shares
6096,565,Security Name,Towers Watson & Co Common Stock Class A
6097,566,Security Name,ProShares UltraShort Russell2000
6098,567,Security Name,Tortoise Energy Infrastructure Corporation Mandatory Red Pfd Ser B
6099,568,Security Name,"Tyler Technologies, Inc. Common Stock"
6100,569,Security Name,ProShares Ultra MSCI Brazil Capped
6101,570,Security Name,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes E-TRACS UBS Bloomberg CMCI ETN
6102,571,Security Name,Uranerz Energy Corporation Common Stock
6103,572,Security Name,US Bancorp Del Dep Shs Repstg 1/1000th Perp Pfd Ser H
6104,573,Security Name,United States Oil Fund
6105,574,Security Name,"Universal Security Instruments, Inc. Common Stock"
6106,575,Security Name,Energy Fuels Inc Ordinary Shares (Canada)
6107,576,Security Name,Invesco California Value Municipal Income Trust Common Stock
6108,577,Security Name,Vanguard Energy ETF
6109,578,Security Name,Vanguard Information Tech ETF - DNQ
6110,579,Security Name,SPDR S&P 1500 Value Tilt ETF
6111,580,Security Name,Vornado Realty Trust Pfd Ser L %
6112,581,Security Name,"Voya Financial, Inc. Common Stock"
6113,582,Security Name,Veritiv Corporation Common Stock
6114,583,Security Name,Wayfair Inc. Class A Common Stock
6115,584,Security Name,"WageWorks, Inc. Common Stock $0.001 par value"
6116,585,Security Name,WBI Large Cap Tactical Value Shares
6117,586,Security Name,Webster Financial Corporation Dep Shs Repstg 1/1000th Perp Pfd Ser E
6118,587,Security Name,"Webster Financial Corporation Warrant (expiring November 21, 2018)"
6119,588,Security Name,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Non Cum Perp Cl A Pfd (Ser P)
6120,589,Security Name,"Western Gas Equity Partners, LP Common Units Representing Limited Partner Interests"
6121,590,Security Name,"Western Refining Logistics, LP Common Units representing limited partner interests"
6122,591,Security Name,WNS (Holdings) Limited Sponsored ADR (Jersey)
6123,592,Security Name,"Westar Energy, Inc. Common Stock"
6124,593,Security Name,Whitestone REIT Common Shares
6125,594,Security Name,"Aqua America, Inc. Common Stock"
6126,595,Security Name,Weight Watchers International Inc Weight Watchers International Inc
